,insee,Nom,Surface,geometry,dep
15872,77203,Germigny-l'Évêque,1173.0,"POLYGON ((2.921270499999999 48.98936099969495, 2.924311699999999 48.99138489969446, 2.927989099999999 48.99321699969399, 2.931340299999999 48.9944137996937, 2.937144199999999 48.99405379969379, 2.940177499999999 48.99441249969371, 2.942650099999999 48.99414669969379, 2.944699499999999 48.99535539969347, 2.945801299999999 48.99790509969284, 2.9460993 49.00362159969142, 2.9472453 49.00787969969036, 2.946981699999999 49.00960479968995, 2.9484797 49.0118011996894, 2.950305099999999 49.01271529968918, 2.954419899999999 49.01156739968945, 2.955458799999999 49.01061769968969, 2.960899099999999 49.00247089969171, 2.963742699999999 48.99387929969384, 2.966927899999999 48.99171759969438, 2.973300799999999 48.99097879969456, 2.980492399999999 48.99121449969449, 2.985553899999999 48.99212139969428, 2.988785599999999 48.98355509969641, 2.984746899999999 48.98159609969688, 2.979172799999999 48.98047479969715, 2.982885399999999 48.97953909969738, 2.9834215 48.97801749969777, 2.988169099999999 48.97336159969893, 2.988693299999999 48.96883929970003, 2.989446399999999 48.96693219970053, 2.9933398 48.96714779970044, 2.994046899999999 48.96507979970096, 2.956683099999998 48.97528339969844, 2.957076199999999 48.97434679969868, 2.947401799999999 48.97395109969879, 2.945245799999999 48.97426219969871, 2.940212099999999 48.97374859969882, 2.939678799999999 48.97465919969859, 2.936870299999998 48.97562579969836, 2.934365999999999 48.97811249969774, 2.932077 48.97935859969743, 2.928302199999999 48.98327949969647, 2.924748999999999 48.98582889969583, 2.921552399999999 48.98765469969538, 2.921270499999999 48.98936099969495))",77
15873,77483,Varreddes,800.0,"POLYGON ((2.914429599999999 49.01839489968776, 2.916293999999999 49.02350269968651, 2.920309799999999 49.02337039968653, 2.924670599999999 49.02176199968692, 2.930178 49.02264349968671, 2.932425899999999 49.02254419968673, 2.941422899999999 49.02029449968729, 2.939444699999999 49.01814509968782, 2.938530399999999 49.01533639968851, 2.945678899999999 49.0130080996891, 2.9484797 49.0118011996894, 2.946981699999999 49.00960479968995, 2.9472453 49.00787969969036, 2.9460993 49.00362159969142, 2.945801299999999 48.99790509969284, 2.944699499999999 48.99535539969347, 2.942650099999999 48.99414669969379, 2.940177499999999 48.99441249969371, 2.937144199999999 48.99405379969379, 2.931340299999999 48.9944137996937, 2.927989099999999 48.99321699969399, 2.924311699999999 48.99138489969446, 2.921270499999999 48.98936099969495, 2.919866699999999 48.99027289969474, 2.914833499999999 48.98933609969496, 2.910319199999999 48.98789979969532, 2.908505599999999 48.98864399969511, 2.912022399999999 48.99352189969393, 2.910428899999999 48.99626809969325, 2.9097889 49.00150789969195, 2.910463999999999 49.00389239969135, 2.911236199999998 49.00913819969006, 2.912239599999999 49.01156549968946, 2.914429599999999 49.01839489968776))",77
15874,77155,Dampmart,597.0,"POLYGON ((2.724441699999999 48.90284489971638, 2.727360999999999 48.90273719971643, 2.731611199999999 48.90223999971654, 2.735615999999999 48.90361989971621, 2.743563299999999 48.90329419971627, 2.749463799999999 48.90344119971625, 2.759392 48.90441749971603, 2.760892499999999 48.90421049971606, 2.764450599999999 48.90339019971626, 2.767546199999999 48.90199119971662, 2.768543899999999 48.89664299971793, 2.767424399999999 48.89277869971888, 2.764250699999999 48.88924399971978, 2.759856699999998 48.88678299972038, 2.754349899999999 48.88408679972107, 2.751992999999999 48.88364619972117, 2.747640799999999 48.88398629972108, 2.7454925 48.88331959972123, 2.739550899999998 48.88276089972138, 2.7346663 48.88282759972138, 2.730705499999999 48.88332829972126, 2.7278402 48.88317839972127, 2.729059399999999 48.884317299721, 2.729964599999999 48.88671289972041, 2.729758199999999 48.89065169971945, 2.7304754 48.89226969971902, 2.728744899999999 48.89832469971751, 2.7265473 48.89817459971756, 2.726556899999999 48.9001198997171, 2.724441699999999 48.90284489971638))",77
15875,77369,Poincy,617.0,"POLYGON ((2.903194499999999 48.97493959969853, 2.905752299999999 48.97977479969732, 2.908230799999999 48.9831982996965, 2.911281199999999 48.98656659969564, 2.910319199999999 48.98789979969532, 2.914833499999999 48.98933609969496, 2.919866699999999 48.99027289969474, 2.921270499999999 48.98936099969495, 2.921552399999999 48.98765469969538, 2.924748999999999 48.98582889969583, 2.928302199999999 48.98327949969647, 2.932077 48.97935859969743, 2.934365999999999 48.97811249969774, 2.936870299999998 48.97562579969836, 2.939678799999999 48.97465919969859, 2.940212099999999 48.97374859969882, 2.9429937 48.96800829970025, 2.943959699999999 48.96527909970093, 2.9446132 48.96043489970213, 2.944107099999999 48.9576774997028, 2.937727499999999 48.95750959970287, 2.938489599999999 48.9589300997025, 2.929044099999999 48.95838129970262, 2.929278899999999 48.96010709970221, 2.924573699999999 48.96089059970203, 2.923111899999999 48.96327019970142, 2.9204705 48.96515839970095, 2.917879099999999 48.96609889970072, 2.910815399999999 48.96686699970052, 2.910397199999998 48.96953679969987, 2.909402399999999 48.97089239969952, 2.904587799999999 48.9747263996986, 2.903194499999999 48.97493959969853))",77
15876,77449,Serris,563.0,"POLYGON ((2.7721151 48.85438219972843, 2.773621999999999 48.8557464997281, 2.776904299999999 48.85759949972763, 2.778674399999999 48.85909419972725, 2.7836881 48.86016409972698, 2.786704199999999 48.86005579972701, 2.8002999 48.86249929972642, 2.801953199999999 48.86004059972703, 2.799027999999999 48.85733079972771, 2.798399899999999 48.85614399972798, 2.796819099999999 48.8552140997282, 2.797730099999999 48.84414819973098, 2.794418699999999 48.84300989973124, 2.797211999999999 48.83978509973204, 2.797475599999999 48.83858439973234, 2.796512199999999 48.83669169973281, 2.797627799999999 48.8350910997332, 2.800536799999999 48.83347289973361, 2.8024889 48.82961169973456, 2.799605499999999 48.82829549973491, 2.797615099999999 48.83134719973413, 2.792511299999999 48.82955999973459, 2.790762999999999 48.83089619973425, 2.788863899999999 48.83011059973444, 2.786468099999999 48.82809769973495, 2.784898899999999 48.82818119973494, 2.775145199999999 48.83713069973271, 2.772295499999999 48.83853539973235, 2.774976899999999 48.84218379973146, 2.777600399999999 48.84222169973143, 2.777620699999999 48.84365229973108, 2.776196699999999 48.84468329973082, 2.7742621 48.84957479972962, 2.773992899999999 48.85103409972925, 2.7721151 48.85438219972843))",77
15877,77307,Montévrain,544.0,"POLYGON ((2.7346663 48.88282759972138, 2.739550899999998 48.88276089972138, 2.7454925 48.88331959972123, 2.747640799999999 48.88398629972108, 2.750292499999999 48.87812699972254, 2.765083199999999 48.86957899972466, 2.7643526 48.86684479972533, 2.764603799999999 48.86123639972671, 2.7628822 48.86021019972699, 2.765329799999999 48.85672349972786, 2.766667699999999 48.85547109972817, 2.770423299999999 48.85539189972815, 2.7721151 48.85438219972843, 2.773992899999999 48.85103409972925, 2.772074299999999 48.85086359972929, 2.7706938 48.85167619972909, 2.767086199999999 48.85174099972909, 2.764038499999999 48.85138239972917, 2.758251899999999 48.85136149972919, 2.752381 48.85085049972929, 2.7524248 48.85518019972822, 2.753847499999999 48.8572514997277, 2.753426199999999 48.85985549972707, 2.753301799999999 48.86444699972593, 2.7507054 48.86440089972594, 2.7487229 48.86320679972624, 2.745374799999999 48.86205059972653, 2.734560699999999 48.86824019972499, 2.729612599999999 48.8690616997248, 2.7288068 48.87410529972355, 2.730566399999999 48.8742615997235, 2.730887299999999 48.88175729972163, 2.7346663 48.88282759972138))",77
15878,77111,Chessy,577.0,"POLYGON ((2.747640799999999 48.88398629972108, 2.751992999999999 48.88364619972117, 2.754349899999999 48.88408679972107, 2.759856699999998 48.88678299972038, 2.764250699999999 48.88924399971978, 2.770434699999999 48.88734979972025, 2.768561799999999 48.88584989972063, 2.771184099999999 48.88449139972096, 2.7736586 48.88139409972172, 2.777313499999999 48.88121909972177, 2.777994299999999 48.87941009972222, 2.7774416 48.87560539972316, 2.7834667 48.87455909972342, 2.791752999999999 48.87124159972423, 2.789167499999999 48.8693820997247, 2.786637899999999 48.8621310997265, 2.786704199999999 48.86005579972701, 2.7836881 48.86016409972698, 2.778674399999999 48.85909419972725, 2.776904299999999 48.85759949972763, 2.773621999999999 48.8557464997281, 2.7721151 48.85438219972843, 2.770423299999999 48.85539189972815, 2.766667699999999 48.85547109972817, 2.765329799999999 48.85672349972786, 2.7628822 48.86021019972699, 2.764603799999999 48.86123639972671, 2.7643526 48.86684479972533, 2.765083199999999 48.86957899972466, 2.750292499999999 48.87812699972254, 2.747640799999999 48.88398629972108))",77
15879,77126,Congis-sur-Thérouanne,1525.0,"POLYGON ((2.941422899999999 49.02029449968729, 2.942800299999999 49.02359339968648, 2.945674899999999 49.02710629968561, 2.946735099999999 49.02683579968569, 2.9515017 49.02697829968565, 2.953733999999999 49.02608699968585, 2.954098999999999 49.02417189968633, 2.957170599999999 49.0230772996866, 2.962855399999999 49.02462349968621, 2.966678299999999 49.02379069968642, 2.967679799999999 49.02663149968573, 2.969981799999998 49.02827179968531, 2.971152399999999 49.03167749968448, 2.9735699 49.03125969968456, 2.979249199999999 49.03133859968455, 2.979851699999999 49.03107659968462, 2.983942199999999 49.03221929968434, 2.985954399999998 49.02781349968544, 2.989740799999999 49.02820689968534, 2.993475699999999 49.02665039968572, 2.9936774 49.02480399968618, 2.995791799999999 49.02329009968656, 2.998000599999999 49.02314299968661, 3.002011299999999 49.02478189968617, 3.0077045 49.0247403996862, 3.008722899999999 49.02399309968636, 3.009244499999999 49.02063989968721, 3.010289399999999 49.01840009968777, 3.012608699999999 49.01485429968864, 3.013396399999999 49.01438449968876, 3.013300699999999 49.01407329968882, 3.011984399999999 49.01264309968919, 3.011537199999999 49.01027619968978, 3.010574999999999 49.00919999969005, 3.008829099999999 49.00564719969092, 3.005377299999999 49.00295269969159, 3.001574699999999 49.00169569969189, 3.000005699999999 48.99935509969249, 2.996085999999999 48.99511779969353, 2.994770599999999 48.99433169969372, 2.989551699999999 48.99254179969417, 2.985553899999999 48.99212139969428, 2.980492399999999 48.99121449969449, 2.973300799999999 48.99097879969456, 2.966927899999999 48.99171759969438, 2.963742699999999 48.99387929969384, 2.960899099999999 49.00247089969171, 2.955458799999999 49.01061769968969, 2.954419899999999 49.01156739968945, 2.950305099999999 49.01271529968918, 2.9484797 49.0118011996894, 2.945678899999999 49.0130080996891, 2.938530399999999 49.01533639968851, 2.939444699999999 49.01814509968782, 2.941422899999999 49.02029449968729))",77
15880,77018,Bailly-Romainvilliers,781.0,"POLYGON ((2.798399899999999 48.85614399972798, 2.8021058 48.8568575997278, 2.803569699999999 48.85651789972788, 2.805182999999999 48.85812559972748, 2.807350199999999 48.85666789972786, 2.806856199999999 48.85414559972849, 2.810361899999999 48.85490999972828, 2.817997499999999 48.856090899728, 2.820137599999999 48.85682209972782, 2.821527999999998 48.8581998997275, 2.821973999999999 48.85996799972703, 2.829925999999999 48.85858099972739, 2.832306999999999 48.85972999972711, 2.834487999999999 48.85931299972721, 2.833444 48.85768719972761, 2.830421299999999 48.85542739972816, 2.827752899999999 48.85038269972943, 2.831201599999999 48.84938979972965, 2.834024399999999 48.84917479972972, 2.830421499999999 48.84618029973047, 2.823813699999999 48.8415338997316, 2.832751999999999 48.84099989973176, 2.839255999999998 48.84227589973142, 2.838802399999999 48.84071859973182, 2.840109399999999 48.8363629997329, 2.841267899999999 48.83500599973322, 2.841095799999999 48.83293729973374, 2.839485199999999 48.8326927997338, 2.837057999999999 48.83016619973445, 2.829842899999999 48.83007859973448, 2.827643099999999 48.83195269973398, 2.8242503 48.83081289973428, 2.824648499999999 48.83005119973446, 2.820127599999999 48.82876719973478, 2.816582999999999 48.83297919973372, 2.814167299999999 48.83398999973347, 2.811454699999999 48.83120819973416, 2.809708999999999 48.83006359973447, 2.803179399999999 48.82923599973466, 2.8024889 48.82961169973456, 2.800536799999999 48.83347289973361, 2.797627799999999 48.8350910997332, 2.796512199999999 48.83669169973281, 2.797475599999999 48.83858439973234, 2.797211999999999 48.83978509973204, 2.794418699999999 48.84300989973124, 2.797730099999999 48.84414819973098, 2.796819099999999 48.8552140997282, 2.798399899999999 48.85614399972798))",77
15881,77382,Quincy-Voisins,1031.0,"POLYGON ((2.847514599999999 48.89783229971764, 2.849349399999999 48.89965479971719, 2.851448899999999 48.90598849971562, 2.850293199999999 48.90649759971549, 2.852561899999999 48.90906409971486, 2.854769399999999 48.90863559971497, 2.8561124 48.91188819971417, 2.8594707 48.91163729971422, 2.860920299999999 48.91424699971358, 2.864884199999999 48.91281199971392, 2.866803699999999 48.91552859971326, 2.868613499999999 48.9153819997133, 2.873584799999999 48.91354009971376, 2.877691 48.912481499714, 2.883033099999999 48.91188049971418, 2.8886923 48.91199329971413, 2.888423399999999 48.91037379971453, 2.892936999999999 48.91042959971453, 2.893897399999999 48.90941929971478, 2.896399899999999 48.91017439971458, 2.898349499999999 48.90741209971527, 2.898693799999999 48.90583749971567, 2.901031299999999 48.90256019971648, 2.903427399999999 48.89848769971747, 2.904925599999999 48.89793839971762, 2.905542099999999 48.89615609971806, 2.9045683 48.89249429971898, 2.903419999999999 48.89119509971929, 2.9020467 48.89158589971919, 2.9013129 48.88983039971964, 2.898347399999999 48.88619459972054, 2.896777199999998 48.88651499972045, 2.896308099999999 48.88468029972089, 2.894762899999999 48.88401719972108, 2.887672899999999 48.88204619972157, 2.884994899999999 48.88155409972169, 2.883337799999999 48.88086489972187, 2.881888399999999 48.88216949972153, 2.8768061 48.88168139972164, 2.876066799999999 48.88423729972102, 2.874294599999998 48.88691269972036, 2.873127699999999 48.88766029972017, 2.866655799999999 48.88994959971961, 2.866062899999999 48.88946649971972, 2.863056199999999 48.89088609971937, 2.858724399999999 48.89109969971931, 2.855999099999999 48.89073919971941, 2.855604299999999 48.89383719971863, 2.853850699999999 48.8972192997178, 2.847514599999999 48.89783229971764))",77
15882,77084,Changis-sur-Marne,698.0,"POLYGON ((3.026616099999999 48.97428259969869, 3.027632099999999 48.9718364996993, 3.029622199999999 48.97041339969966, 3.030771499999999 48.97085649969954, 3.0350093 48.96796549970024, 3.038644299999999 48.97083559969954, 3.041343399999999 48.97175719969931, 3.046568999999999 48.97219199969921, 3.047949899999999 48.97368959969885, 3.053034999999999 48.97351409969888, 3.059172999999999 48.97565139969836, 3.060171899999999 48.97218009969922, 3.0612523 48.97031049969968, 3.0546809 48.96831539970019, 3.0520383 48.96652969970062, 3.050408099999999 48.96450329970111, 3.048663799999999 48.96491839970101, 3.042629999999999 48.95774889970278, 3.034476599999999 48.95881089970254, 3.028765799999999 48.95841119970261, 3.028940099999999 48.95731959970291, 3.017443699999999 48.95461119970356, 3.011377599999999 48.95384299970376, 3.008845699999999 48.95444939970359, 3.0051611 48.9585606997026, 3.003651099999999 48.96160559970182, 3.001167599999999 48.9636936997013, 2.999706899999999 48.96474769970105, 2.998468999999999 48.96771239970034, 2.998785399999999 48.97090829969952, 2.9999055 48.97331409969893, 3.001672199999999 48.97524469969846, 3.005657499999999 48.97770299969785, 3.008125399999999 48.97797969969777, 3.017253099999999 48.9750144996985, 3.022151399999998 48.9738854996988, 3.026616099999999 48.97428259969869))",77
15883,77077,Chambry,974.0,"POLYGON ((2.857460899999999 49.00295419969159, 2.860634499999999 49.00243229969172, 2.8609266 49.00076779969213, 2.866868199999999 49.00360749969144, 2.869492299999999 49.00522879969102, 2.872203599999999 49.00499029969108, 2.875539599999999 49.00629699969078, 2.879028199999999 49.00608789969082, 2.882849799999999 49.00671959969064, 2.8855594 49.00826639969028, 2.888086099999999 49.01070269968967, 2.887589499999999 49.01263709968918, 2.892798599999999 49.01405519968884, 2.896738799999999 49.01399339968886, 2.904773899999999 49.01547219968849, 2.902627999999999 49.01917179968757, 2.900798499999999 49.02331939968655, 2.914429599999999 49.01839489968776, 2.912239599999999 49.01156549968946, 2.911236199999998 49.00913819969006, 2.910463999999999 49.00389239969135, 2.9097889 49.00150789969195, 2.910428899999999 48.99626809969325, 2.912022399999999 48.99352189969393, 2.908505599999999 48.98864399969511, 2.910319199999999 48.98789979969532, 2.911281199999999 48.98656659969564, 2.908230799999999 48.9831982996965, 2.905752299999999 48.97977479969732, 2.903194499999999 48.97493959969853, 2.900510399999999 48.97611729969822, 2.893992199999999 48.97834649969769, 2.891304299999999 48.97898449969752, 2.891041799999999 48.9822163996967, 2.890370799999999 48.98432449969619, 2.888179899999999 48.98553739969591, 2.882361299999999 48.98984719969483, 2.880548999999998 48.98978399969484, 2.8776264 48.99135659969446, 2.8753006 48.99474369969361, 2.872346199999999 48.99437089969372, 2.870344099999999 48.99700169969307, 2.868969499999999 48.99655739969317, 2.866350499999999 48.99837489969273, 2.864582599999999 48.99867369969264, 2.858258899999999 48.99665189969315, 2.857659 48.99810169969277, 2.857460899999999 49.00295419969159))",77
15884,77309,Monthyon,1212.0,"POLYGON ((2.8061631 49.01464179968869, 2.806012699999999 49.01683829968817, 2.816331199999999 49.02169119968695, 2.8173724 49.02133029968704, 2.819765799999999 49.02338839968654, 2.820602099999999 49.02338769968654, 2.824517699999999 49.02599609968589, 2.825147499999999 49.02681379968569, 2.830499599999999 49.02427109968631, 2.828862499999999 49.02343819968651, 2.829459399999999 49.02204179968686, 2.833856499999999 49.02030639968729, 2.835281299999999 49.02118889968708, 2.8378551 49.0194612996875, 2.842181799999999 49.02268029968671, 2.842961099999999 49.02377239968644, 2.842376499999999 49.0263434996858, 2.846027499999999 49.02946799968502, 2.855323699999999 49.02976719968496, 2.860275799999999 49.02715469968561, 2.864066699999999 49.02378569968644, 2.860917799999999 49.02372559968644, 2.856165099999999 49.01446429968873, 2.8565699 49.01103399968958, 2.8576781 49.01027429968977, 2.862556299999999 49.00832639969026, 2.858227299999999 49.00569119969091, 2.856596199999998 49.00521829969102, 2.846102699999999 49.00203829969182, 2.845056199999999 48.99657469969316, 2.844192699999998 48.99539669969347, 2.839236799999999 48.99513959969354, 2.8375788 48.99472849969364, 2.830083699999999 48.99343819969394, 2.819138399999999 48.99070879969461, 2.812758999999999 48.98961959969489, 2.8095561 48.99202109969431, 2.808266399999999 48.99665309969315, 2.808221899999999 48.99956959969242, 2.807511099999999 49.00333219969149, 2.8053403 49.00651159969071, 2.804919899999999 49.00887669969012, 2.805133699999999 49.01277039968915, 2.8061631 49.01464179968869))",77
15885,77235,Jaignes,1014.0,"POLYGON ((3.026616099999999 48.97428259969869, 3.029316099999999 48.97465879969859, 3.034587399999999 48.97448389969863, 3.038925799999999 48.97601869969826, 3.041794799999999 48.97742659969791, 3.045159899999999 48.98145459969691, 3.0452558 48.98427119969622, 3.043295699999999 48.98814829969525, 3.043062699999999 48.9899616996948, 3.040658099999999 48.99296439969406, 3.040720599999999 48.99519759969351, 3.043436499999999 48.9952425996935, 3.050181699999999 48.99646419969321, 3.062179699999999 48.99799149969281, 3.062652299999999 48.99629849969324, 3.064983999999999 48.99291559969407, 3.0685831 48.99331269969397, 3.072863799999999 48.99436559969374, 3.080657099999999 48.99469109969364, 3.079726899999998 48.99319369969401, 3.080970199999999 48.99017499969475, 3.085688099999999 48.9916449996944, 3.089305399999999 48.99431959969374, 3.090660799999999 48.99689349969308, 3.091898399999998 48.99727889969299, 3.100515 48.99800009969283, 3.100115699999999 48.99632709969324, 3.103170199999999 48.99653319969319, 3.112170399999999 48.99643139969319, 3.117903699999999 48.997289099693, 3.123791499999999 48.99686959969309, 3.127572799999998 48.99700439969305, 3.126791999999999 48.9952221996935, 3.130730399999999 48.99326619969399, 3.133026199999999 48.99168229969437, 3.129256099999999 48.99063849969463, 3.126222899999999 48.99109189969453, 3.1243325 48.99025289969473, 3.121799399999999 48.99073319969462, 3.116995399999999 48.99001009969481, 3.115329899999999 48.98768159969536, 3.111555599999999 48.9907663996946, 3.109182699999999 48.99136279969446, 3.108203799999999 48.98933199969496, 3.106756099999999 48.98804199969526, 3.102120499999999 48.98650379969565, 3.102027599999999 48.9871749996955, 3.098173899999999 48.98728429969547, 3.097585899999999 48.98644819969569, 3.094781299999999 48.98779539969535, 3.093430499999999 48.98633889969571, 3.097056799999998 48.98528239969598, 3.097407599999999 48.98373789969636, 3.0938161 48.98062269969711, 3.086615599999999 48.97926219969747, 3.082656799999999 48.97946449969742, 3.0749084 48.98043949969716, 3.076115899999999 48.97795329969779, 3.065228099999999 48.97927099969745, 3.061511999999999 48.98034479969719, 3.0591159 48.97875489969758, 3.057712099999999 48.97850439969766, 3.059172999999999 48.97565139969836, 3.053034999999999 48.97351409969888, 3.047949899999999 48.97368959969885, 3.046568999999999 48.97219199969921, 3.041343399999999 48.97175719969931, 3.038644299999999 48.97083559969954, 3.0350093 48.96796549970024, 3.030771499999999 48.97085649969954, 3.029622199999999 48.97041339969966, 3.027632099999999 48.9718364996993, 3.026616099999999 48.97428259969869))",77
15886,77205,Gesvres-le-Chapitre,424.0,"POLYGON ((2.825147499999999 49.02681379968569, 2.8273206 49.02955339968499, 2.830147499999999 49.03097129968464, 2.829396799999999 49.03228059968434, 2.831739199999999 49.03452839968377, 2.836749999999999 49.04039839968231, 2.8373501 49.04268519968174, 2.833860499999999 49.0448950996812, 2.8371913 49.04397569968143, 2.849756599999999 49.04890289968022, 2.8506618 49.04697139968071, 2.854132999999999 49.04678729968072, 2.862541899999999 49.04693929968071, 2.861315299999999 49.04119199968213, 2.8581865 49.04160069968202, 2.856930899999999 49.0380862996829, 2.854400099999999 49.03830649968283, 2.851813199999999 49.03281099968419, 2.853918199999999 49.03054909968475, 2.855323699999999 49.02976719968496, 2.846027499999999 49.02946799968502, 2.842376499999999 49.0263434996858, 2.842961099999999 49.02377239968644, 2.842181799999999 49.02268029968671, 2.8378551 49.0194612996875, 2.835281299999999 49.02118889968708, 2.833856499999999 49.02030639968729, 2.829459399999999 49.02204179968686, 2.828862499999999 49.02343819968651, 2.830499599999999 49.02427109968631, 2.825147499999999 49.02681379968569))",77
15887,77475,Trilport,1094.0,"POLYGON ((2.9350683 48.94996189970472, 2.9390567 48.95268459970403, 2.940363799999999 48.9544516997036, 2.942880699999999 48.95584949970324, 2.944107099999999 48.9576774997028, 2.9446132 48.96043489970213, 2.943959699999999 48.96527909970093, 2.9429937 48.96800829970025, 2.940212099999999 48.97374859969882, 2.945245799999999 48.97426219969871, 2.947401799999999 48.97395109969879, 2.957076199999999 48.97434679969868, 2.956683099999998 48.97528339969844, 2.994046899999999 48.96507979970096, 2.9961804 48.96327589970141, 2.997166599999999 48.96131399970191, 2.997071599999999 48.9592476997024, 2.997181599999999 48.95811129970269, 2.995122199999999 48.95298589970398, 2.994467899999999 48.95018259970468, 2.991989799999999 48.94756859970531, 2.984188699999998 48.94997029970472, 2.977018099999999 48.94544339970584, 2.976331299999999 48.94366849970629, 2.973694099999999 48.94334909970637, 2.970913499999999 48.94173329970675, 2.969297099999999 48.94131959970687, 2.967294599999999 48.9416303997068, 2.966081099999999 48.9435729997063, 2.963197799999999 48.94502849970595, 2.961424199999999 48.94517079970591, 2.958988999999999 48.9443425997061, 2.956616499999999 48.94665629970554, 2.953485099999999 48.94619659970567, 2.951033199999999 48.94698119970546, 2.948604099999999 48.94660599970556, 2.946951999999999 48.94875219970502, 2.939609399999999 48.94735639970536, 2.9350683 48.94996189970472))",77
15888,77460,Tancrou,1222.0,"POLYGON ((3.035402399999999 49.00712769969055, 3.036683799999999 49.00916919969005, 3.039279 49.01060209968968, 3.049118399999999 49.01338799968899, 3.049559399999999 49.01320039968906, 3.052483399999999 49.01720209968806, 3.053763399999999 49.01760489968797, 3.055860399999998 49.01689369968813, 3.059862099999999 49.017430999688, 3.061555899999999 49.01668369968818, 3.0631154 49.01499939968861, 3.064213599999999 49.01380369968889, 3.066452599999999 49.01276579968916, 3.066138799999999 49.01120409968954, 3.0694463 49.01072519968966, 3.069915999999999 49.00908969969006, 3.077711899999999 49.00876449969014, 3.078297099999999 49.00437299969125, 3.082972999999999 49.00497379969109, 3.083812799999999 49.00388759969135, 3.085850599999999 49.00447949969121, 3.088544699999999 49.00885299969013, 3.089354199999999 49.01318239968906, 3.093886199999999 49.01178359968939, 3.094950099999999 49.01058559968969, 3.098642399999999 49.01094149968961, 3.106060099999999 49.01242549968926, 3.114344699999999 49.01268539968917, 3.118158099999999 49.0122165996893, 3.1265532 49.01300009968907, 3.130773199999999 49.00895419969011, 3.130296299999999 49.00714359969056, 3.128598899999999 49.00614769969081, 3.128910199999999 49.00398109969132, 3.126118399999999 49.00062809969218, 3.128900899999999 49.00035249969224, 3.127572799999998 48.99700439969305, 3.123791499999999 48.99686959969309, 3.117903699999999 48.997289099693, 3.112170399999999 48.99643139969319, 3.103170199999999 48.99653319969319, 3.100115699999999 48.99632709969324, 3.100515 48.99800009969283, 3.091898399999998 48.99727889969299, 3.090660799999999 48.99689349969308, 3.089305399999999 48.99431959969374, 3.085688099999999 48.9916449996944, 3.080970199999999 48.99017499969475, 3.079726899999998 48.99319369969401, 3.080657099999999 48.99469109969364, 3.072863799999999 48.99436559969374, 3.0685831 48.99331269969397, 3.064983999999999 48.99291559969407, 3.062652299999999 48.99629849969324, 3.062179699999999 48.99799149969281, 3.050181699999999 48.99646419969321, 3.043436499999999 48.9952425996935, 3.040720599999999 48.99519759969351, 3.036032899999999 48.99495899969357, 3.031931199999999 49.00287659969162, 3.030823599999999 49.00437629969124, 3.034909999999999 49.0056972996909, 3.035402399999999 49.00712769969055))",77
15889,77358,Penchard,433.0,"POLYGON ((2.8375788 48.99472849969364, 2.839236799999999 48.99513959969354, 2.844192699999998 48.99539669969347, 2.845056199999999 48.99657469969316, 2.846102699999999 49.00203829969182, 2.856596199999998 49.00521829969102, 2.857460899999999 49.00295419969159, 2.857659 48.99810169969277, 2.858258899999999 48.99665189969315, 2.864582599999999 48.99867369969264, 2.866350499999999 48.99837489969273, 2.868969499999999 48.99655739969317, 2.870344099999999 48.99700169969307, 2.872346199999999 48.99437089969372, 2.8753006 48.99474369969361, 2.8776264 48.99135659969446, 2.875326999999999 48.98665229969563, 2.8741715 48.98736179969544, 2.870402999999999 48.98776669969534, 2.865328399999999 48.98766659969539, 2.868703399999999 48.98245449969666, 2.869693299999999 48.97998679969729, 2.863419199999999 48.97806689969777, 2.860419299999999 48.97635859969819, 2.857861799999999 48.97885569969755, 2.8538814 48.98212649969675, 2.851523899999999 48.98456779969614, 2.847670599999999 48.98761589969539, 2.845089199999999 48.98920079969501, 2.8375788 48.99472849969364))",77
